#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [microrad]  Th-ThB{out} [microrad]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
 -29.648241      -29.648241       5.5162902       5.5164738     -0.33430624E-05  0.15907096E-01  0.20843391E-01
 -28.643216      -28.643216       5.5161065       5.5162949     -0.35481623E-05  0.16454779E-01  0.21568404E-01
 -27.638191      -27.638191       5.5159166       5.5161098     -0.37690880E-05  0.17031584E-01  0.22332515E-01
 -26.633166      -26.633166       5.5157201       5.5159184     -0.40073020E-05  0.17639638E-01  0.23138632E-01
 -25.628141      -25.628141       5.5155166       5.5157203     -0.42644215E-05  0.18281267E-01  0.23989942E-01
 -24.623116      -24.623116       5.5153059       5.5155150     -0.45422367E-05  0.18959024E-01  0.24889947E-01
 -23.618090      -23.618090       5.5150874       5.5153022     -0.48427306E-05  0.19675708E-01  0.25842501E-01
 -22.613065      -22.613065       5.5148607       5.5150814     -0.51681011E-05  0.20434404E-01  0.26851852E-01
 -21.608040      -21.608040       5.5146254       5.5148521     -0.55207855E-05  0.21238507E-01  0.27922697E-01
 -20.603015      -20.603015       5.5143809       5.5146139     -0.59034876E-05  0.22091771E-01  0.29060237E-01
 -19.597990      -19.597990       5.5141266       5.5143661     -0.63192072E-05  0.22998353E-01  0.30270245E-01
 -18.592965      -18.592965       5.5138619       5.5141082     -0.67712714E-05  0.23962862E-01  0.31559147E-01
 -17.587940      -17.587940       5.5135862       5.5138394     -0.72633686E-05  0.24990429E-01  0.32934116E-01
 -16.582915      -16.582915       5.5132986       5.5135590     -0.77995830E-05  0.26086773E-01  0.34403174E-01
 -15.577889      -15.577889       5.5129984       5.5132661     -0.83844296E-05  0.27258291E-01  0.35975326E-01
 -14.572864      -14.572864       5.5126846       5.5129600     -0.90228864E-05  0.28512154E-01  0.37660709E-01
 -13.567839      -13.567839       5.5123563       5.5126395     -0.97204206E-05  0.29856428E-01  0.39470770E-01
 -12.562814      -12.562814       5.5120124       5.5123035     -0.10483005E-04  0.31300212E-01  0.41418481E-01
 -11.557789      -11.557789       5.5116515       5.5119508     -0.11317111E-04  0.32853805E-01  0.43518597E-01
 -10.552764      -10.552764       5.5112725       5.5115801     -0.12229676E-04  0.34528907E-01  0.45787970E-01
 -9.5477387      -9.5477387       5.5108738       5.5111897     -0.13228007E-04  0.36338857E-01  0.48245921E-01
 -8.5427136      -8.5427136       5.5104536       5.5107778     -0.14319611E-04  0.38298924E-01  0.50914710E-01
 -7.5376884      -7.5376884       5.5100100       5.5103426     -0.15511887E-04  0.40426665E-01  0.53820103E-01
 -6.5326633      -6.5326633       5.5095409       5.5098815     -0.16811608E-04  0.42742352E-01  0.56992080E-01
 -5.5276382      -5.5276382       5.5090438       5.5093921     -0.18224091E-04  0.45269518E-01  0.60465729E-01
 -4.5226131      -4.5226131       5.5085158       5.5088713     -0.19751842E-04  0.48035618E-01  0.64282365E-01
 -3.5175879      -3.5175879       5.5079538       5.5083155     -0.21392404E-04  0.51072875E-01  0.68490965E-01
 -2.5125628      -2.5125628       5.5073538       5.5077205     -0.23134915E-04  0.54419337E-01  0.73150024E-01
 -1.5075377      -1.5075377       5.5067115       5.5070813     -0.24954580E-04  0.58120242E-01  0.78329972E-01
-0.50251256     -0.50251256       5.5060216       5.5063921     -0.26803732E-04  0.62229778E-01  0.84116384E-01
 0.50251256      0.50251256       5.5052780       5.5056456     -0.28597177E-04  0.66813389E-01  0.90614288E-01
  1.5075377       1.5075377       5.5044733       5.5048328     -0.30187822E-04  0.71950836E-01  0.97954072E-01
  2.5125628       2.5125628       5.5035982       5.5039428     -0.31325298E-04  0.77740318E-01  0.10629970    
  3.5175879       3.5175879       5.5026418       5.5029613     -0.31584047E-04  0.84304117E-01  0.11586042    
  4.5226131       4.5226131       5.5015899       5.5018700     -0.30234610E-04  0.91796489E-01  0.12690793    
  5.5276382       5.5276382       5.5004247       5.5006442     -0.26005072E-04  0.10041490      0.13980214    
  6.5326633       6.5326633       5.4991230       5.4992501     -0.16619634E-04  0.11041647      0.15503141    
  7.5376884       7.5376884       5.4976538       5.4976391      0.21418046E-05  0.12214276      0.17327807    
  8.5427136       8.5427136       5.4959741       5.4957382      0.38489648E-04  0.13605836      0.19553086    
  9.5477387       9.5477387       5.4940229       5.4934303      0.10946377E-03  0.15281359      0.22329120    
  10.552764       10.552764       5.4917082       5.4905108      0.25371880E-03  0.17335186      0.25898673    
  11.557789       11.557789       5.4888835       5.4865738      0.57095123E-03  0.19910529      0.30690798    
  12.562814       12.562814       5.4852946       5.4806389      0.13757471E-02  0.23238340      0.37575710    
  13.567839       13.567839       5.4804451       5.4692609      0.41143252E-02  0.27723942      0.48814289    
  14.572864       14.572864       5.4731699       5.4143699      0.29703239E-01  0.34176067      0.74753575    
  15.577889       15.577889       5.4596431       5.1761368      0.17880254      0.44608436      0.91594975    
  16.582915       16.582915       5.4098582       5.0279479      0.29451193      0.66899244      0.93342624    
  17.587940       17.587940       5.1770829       4.9138513      0.23687310      0.88244067      0.93912647    
  18.592965       18.592965       5.0123249       4.8167113      0.18002304      0.91128955      0.94134410    
  19.597990       19.597990       4.8871122       4.7300287      0.14570473      0.92088706      0.94200745    
